ID;AñoNac;Educación;EstadoCivil;NiñosPeq;Adolescentes;FechaRegistro;Recencia;GastoVinos;GastoFrutas;GastoCarnes;GastoPescados;GastoDulces;GastoOro;ComprasDesc;ComprasWeb;ComprasCatálogo;ComprasTienda;VisitasWebMes;AceptóCmp3;AceptóCmp4;AceptóCmp5;AceptóCmp1;AceptóCmp2;Quejas;CostoContacto;Ingresos;Respuesta
1710;1978;Graduation;Single;1;0;7/03/2013;51;154;20;66;0;12;27;7;6;1;4;9;0;0;0;0;0;1;10;2070;0
1970;1968;Master;Together;0;1;10/09/2012;14;63;0;21;7;0;12;1;3;0;3;8;0;0;0;0;0;0;6;3960;0
5313;1971;Master;Married;1;1;18/04/2014;20;30;0;11;0;0;3;3;2;0;4;5;0;0;0;0;0;1;8;2293;0
10634;1951;Master;Married;0;0;19/04/2014;56;90;67;165;30;43;11;1;4;2;8;3;0;0;0;0;0;0;2;3290;0
7010;1965;2n Cycle;Married;0;0;7/04/2014;41;635;114;254;132;152;76;1;6;6;7;3;0;0;1;0;0;0;7;5044;0
8562;1969;Graduation;Together;0;0;28/05/2013;72;127;4;73;15;6;11;1;2;1;7;2;0;0;0;0;0;1;7;1929;0
3158;1973;Graduation;Married;1;0;3/01/2013;1;13;3;6;6;5;6;1;1;0;3;8;0;0;0;0;0;0;7;5397;0
4436;1976;Graduation;Single;0;0;20/02/2013;27;18;42;24;15;20;18;1;2;1;4;7;0;0;0;0;0;1;3;780;0
5287;1973;Graduation;Married;1;0;19/06/2014;77;45;2;26;4;1;1;3;3;1;3;7;0;0;0;0;0;1;6;1701;0
2445;1974;PhD;Together;1;0;7/07/2013;87;38;1;24;0;0;0;1;2;0;3;8;0;0;0;0;0;0;9;3450;0
6059;1953;PhD;Together;1;2;4/03/2013;81;986;36;168;16;0;108;7;11;3;4;7;0;0;0;0;0;1;4;6213;1
4550;1966;Master;Together;0;1;24/06/2014;51;61;0;3;0;0;7;1;1;1;3;5;0;0;0;0;0;1;4;808;0
4240;1978;Graduation;Married;1;0;3/11/2012;79;4;9;16;17;0;12;2;2;1;2;8;0;0;0;0;0;1;7;6113;0
8911;1967;PhD;Married;0;1;8/04/2013;11;201;53;172;116;77;83;3;5;4;9;4;0;0;0;0;0;0;3;5263;0
3706;1978;Graduation;Single;1;0;21/08/2013;54;19;8;29;0;12;26;1;2;2;2;7;1;0;0;0;0;1;9;4489;1
3628;1987;Basic;Single;1;0;29/01/2013;93;4;8;11;19;12;26;2;2;1;2;9;0;0;0;0;0;0;2;3735;0
10175;1958;PhD;Divorced;0;1;1/08/2013;0;18;0;2;0;0;2;1;1;0;3;4;0;0;0;0;0;1;10;4892;0
8985;1964;2n Cycle;Together;0;1;4/11/2012;54;806;80;161;120;11;33;5;10;7;10;6;0;0;0;0;0;0;4;4056;0
5204;1971;Graduation;Together;0;0;29/06/2013;21;380;98;733;110;112;28;1;8;8;5;3;0;0;1;0;0;0;3;727;1
9220;1971;Graduation;Single;0;0;17/01/2013;58;576;172;961;125;115;19;1;8;6;5;3;0;0;0;0;0;0;9;782;1
9888;1969;Graduation;Together;0;0;25/06/2014;3;458;81;356;106;50;40;1;4;4;7;2;0;0;0;0;0;0;5;2252;0
5263;1977;2n Cycle;Married;1;0;22/01/2013;99;5;10;13;3;8;16;1;1;0;3;8;0;0;0;0;0;0;8;5372;0
1020;1973;Graduation;Married;0;0;12/05/2014;70;350;60;568;110;133;145;1;5;6;7;2;0;0;1;0;0;1;5;7800;0
9503;1980;Graduation;Single;0;0;29/08/2012;65;39;33;130;41;26;44;2;5;1;5;8;0;0;0;0;0;1;10;1034;0
10613;1958;PhD;Together;1;1;26/02/2014;44;26;1;16;2;2;15;4;3;0;4;4;0;0;0;0;0;1;4;7748;0
67;1972;Master;Single;1;1;18/09/2013;6;68;0;16;0;0;8;3;2;0;4;7;0;0;0;0;0;1;3;2495;0
6019;1971;PhD;Married;1;0;30/03/2014;9;45;3;9;4;4;7;1;1;2;2;6;1;0;0;0;0;1;6;6050;1
5863;1953;Graduation;Married;0;1;29/05/2013;95;359;0;134;13;26;123;4;6;3;8;5;0;0;0;0;0;1;4;6994;0
3717;1959;Graduation;Married;0;1;23/04/2014;70;403;24;29;6;24;218;2;5;5;6;3;1;0;0;0;0;1;8;3026;0
6730;1954;Graduation;Married;1;1;3/11/2012;92;34;1;14;0;0;5;3;2;0;3;8;0;0;0;0;0;1;5;5449;0
10749;1991;Graduation;Single;0;0;18/09/2012;62;73;18;66;7;12;2;15;0;1;0;19;0;0;0;0;0;1;4;1953;0
4998;1962;Graduation;Together;0;0;23/05/2014;85;292;30;415;63;33;200;1;4;5;4;2;0;0;0;1;0;1;4;3503;0
6287;1986;Graduation;Together;1;0;30/07/2013;2;14;0;16;0;0;6;1;1;1;2;6;0;0;0;0;0;0;9;6138;1
5985;1965;Master;Single;0;1;13/10/2012;0;80;1;37;0;1;3;3;2;1;4;7;0;0;0;0;0;0;8;5815;0
4754;1966;Master;Married;0;1;25/09/2013;91;30;11;33;13;6;29;1;2;0;4;4;0;0;0;0;0;0;4;4991;0
4002;1960;PhD;Married;0;1;13/10/2013;3;463;96;333;168;53;10;1;7;7;12;3;0;0;0;0;0;0;2;2686;0
8870;1984;Graduation;Together;1;0;13/11/2012;68;75;12;141;43;39;187;6;6;1;5;8;0;0;0;0;0;1;7;1634;1
966;1966;Graduation;Married;0;1;5/07/2013;98;538;13;91;17;6;26;6;6;2;11;5;0;1;0;0;0;0;4;3989;0
4767;1965;2n Cycle;Married;0;0;7/04/2014;41;635;114;254;132;152;76;1;6;6;7;3;0;0;1;0;0;1;8;1085;0
9725;1966;PhD;Together;1;1;5/06/2014;16;8;0;3;0;0;1;1;1;0;2;8;1;0;0;0;0;1;10;6026;0
4475;1949;PhD;Married;0;0;16/02/2013;82;1315;22;780;145;0;178;1;7;8;9;5;0;0;0;0;0;1;3;4601;0
5740;1970;2n Cycle;Divorced;1;1;14/02/2013;1;4;2;12;7;5;26;2;1;2;2;6;0;0;0;0;0;1;9;5417;1
5731;1983;Master;Married;1;0;5/04/2013;64;12;0;13;2;0;10;1;1;0;3;7;0;0;0;0;0;1;10;5608;0
7290;1985;Graduation;Single;0;0;5/10/2012;68;347;44;534;17;0;26;1;3;5;12;2;0;0;0;0;0;0;2;7781;0
3846;1974;Graduation;Married;0;1;29/08/2012;98;192;5;53;0;5;15;4;6;1;4;8;0;0;0;0;0;1;1;2629;0
8104;1951;PhD;Married;0;0;9/08/2013;32;241;0;12;0;0;25;1;5;1;5;7;0;0;0;0;0;1;6;6710;0
4507;1952;Graduation;Single;0;0;27/11/2012;87;631;28;491;30;14;56;1;6;7;8;3;0;0;0;0;0;0;1;3508;0
11013;1987;Graduation;Together;0;0;31/03/2013;84;336;28;282;184;54;54;1;2;8;6;1;0;0;0;0;0;0;3;7729;0
4491;1949;Master;Married;1;1;1/10/2012;3;1099;0;45;0;0;34;11;3;4;10;8;0;1;0;0;0;1;10;3239;0
3759;1958;Graduation;Together;0;2;25/07/2013;34;743;19;181;12;0;200;2;7;6;11;5;1;0;0;0;0;0;2;3997;0
1162;1987;PhD;Single;0;0;10/01/2013;23;124;83;267;85;59;35;2;5;2;11;5;0;0;0;0;0;0;6;4925;1
2055;1973;PhD;Divorced;1;1;19/05/2014;37;15;0;8;4;2;20;2;1;1;2;5;1;0;0;0;0;1;3;7348;0
10766;1964;PhD;Married;0;1;11/04/2014;22;397;19;69;12;0;9;1;4;4;8;2;0;0;0;0;0;1;3;1887;0
4415;1961;Graduation;Married;1;1;12/09/2012;19;10;4;4;3;3;14;3;1;1;3;7;0;0;0;0;0;0;4;1565;0
3005;1992;Graduation;Single;0;0;1/05/2014;7;530;117;678;134;44;147;1;4;10;8;1;1;0;0;1;0;0;3;4089;1
2223;1965;2n Cycle;Divorced;0;1;3/08/2012;52;1215;33;249;64;116;149;8;8;9;8;6;0;0;0;0;0;1;7;638;0
4817;1956;Graduation;Divorced;0;0;4/08/2012;91;3;2;7;0;4;2;1;1;0;2;8;0;0;0;0;0;1;9;2708;0
2875;1978;Graduation;Married;0;0;4/03/2014;93;444;44;382;11;8;17;1;3;7;13;2;0;0;0;0;0;1;6;3254;0
10536;1971;PhD;Together;1;0;25/05/2014;78;26;0;15;2;1;2;2;3;0;3;8;0;0;0;0;0;1;5;2313;0
11112;1966;Graduation;Together;0;1;3/12/2012;23;736;114;279;82;76;190;6;5;6;8;3;0;0;0;0;0;0;5;1431;0
3807;1955;Graduation;Together;0;1;30/11/2012;83;473;21;176;19;21;56;3;9;2;9;6;0;0;0;0;0;1;3;6912;0
9197;1953;Graduation;Married;0;1;24/02/2014;92;32;0;5;2;0;8;2;2;0;3;5;0;0;0;0;0;0;10;1182;0
10832;1958;Graduation;Together;0;0;18/07/2013;4;288;10;30;4;10;125;1;6;1;6;6;0;0;0;0;0;1;7;632;0
6421;1961;Graduation;Together;0;0;3/07/2013;32;1050;178;555;77;138;118;1;4;7;9;1;0;0;0;1;0;0;6;3041;0
4207;1981;PhD;Married;0;0;1/05/2013;27;1001;44;107;58;44;44;1;6;7;11;2;1;0;1;0;0;0;7;7230;0
577;1976;2n Cycle;Together;1;1;20/08/2013;10;9;1;7;0;3;2;2;1;0;3;7;0;0;0;0;0;1;5;7393;0
10855;1968;Master;Single;1;0;22/01/2014;9;234;14;77;19;10;42;2;4;1;8;5;0;0;0;0;0;0;6;5774;0
3081;1978;PhD;Married;1;0;22/04/2013;65;7;2;6;2;0;3;1;1;0;2;7;0;0;0;0;0;1;7;4545;0
3535;1965;Graduation;Single;0;0;17/03/2014;68;251;108;334;65;92;117;1;4;3;5;2;0;0;0;0;0;0;2;2668;0
247;1971;Graduation;Married;1;0;17/11/2012;16;172;10;125;21;13;16;6;7;2;4;9;0;0;0;0;0;1;10;2400;1
8707;1956;Graduation;Married;0;0;22/08/2012;12;565;42;548;64;83;99;1;5;6;4;3;0;0;0;0;0;0;1;5250;1
9523;1982;Graduation;Together;1;0;17/08/2013;95;5;0;8;2;0;0;1;0;0;3;4;0;0;0;0;0;0;1;6114;0
6072;1970;Master;Single;0;0;2/02/2013;16;918;57;842;99;38;133;1;5;8;6;3;0;0;0;1;0;1;2;7766;1
6295;1977;Graduation;Married;0;1;4/02/2013;46;652;8;158;21;0;142;4;11;6;5;8;0;0;0;0;0;1;1;6813;0
10914;1970;Graduation;Single;1;1;12/10/2013;3;4;1;7;2;1;2;2;1;0;3;4;0;0;0;0;0;0;7;2447;0
1509;1958;PhD;Together;0;0;4/01/2013;80;152;27;103;106;54;81;0;9;9;4;5;0;1;1;1;1;0;5;1620;1
5577;1983;Graduation;Together;1;0;3/05/2014;77;8;0;9;2;1;3;1;1;0;2;6;0;0;0;0;0;0;6;714;0
7348;1958;PhD;Single;0;0;17/03/2014;0;336;130;411;240;32;43;1;4;7;5;2;0;0;0;0;0;0;9;682;1
1127;1973;PhD;Married;0;0;29/05/2014;62;938;19;843;25;95;38;1;6;6;7;2;0;0;1;0;0;1;5;4004;0
1833;1974;PhD;Single;1;0;26/04/2014;91;68;8;18;19;8;12;2;2;1;4;5;0;0;0;0;0;0;3;5114;0
4944;1959;Graduation;Together;0;0;23/08/2013;24;227;23;389;42;21;75;1;4;5;7;2;0;0;0;0;0;1;7;693;0
9080;1972;PhD;Single;1;1;22/06/2013;2;38;4;22;3;3;3;3;3;0;3;8;0;0;0;0;0;1;7;7145;0
6466;1965;PhD;Married;1;1;12/03/2014;22;105;0;9;2;1;4;3;2;1;4;3;0;0;0;0;0;0;10;1261;0
9964;1979;Graduation;Single;0;1;7/08/2013;56;162;50;100;55;30;27;1;4;2;8;4;0;0;0;0;0;1;6;1497;0
4790;1958;Graduation;Divorced;0;1;2/06/2014;54;574;8;216;21;16;33;1;4;3;5;1;0;0;0;0;0;1;5;5213;0
10245;1986;2n Cycle;Single;0;0;31/10/2012;71;160;80;369;67;39;41;1;3;3;8;1;0;0;0;0;0;1;3;5886;0
1109;1982;Master;Together;1;0;23/04/2013;38;6;0;5;0;0;1;1;1;0;2;7;0;0;0;0;0;1;5;7500;0
6001;1979;Graduation;Married;0;1;2/01/2013;62;614;35;160;58;35;35;2;5;8;10;5;0;0;0;0;0;1;6;5483;0
5538;1975;Graduation;Divorced;0;0;8/10/2013;78;897;161;430;186;161;27;0;4;7;6;1;1;0;1;1;0;1;7;1869;1
10552;1979;2n Cycle;Married;0;1;20/05/2013;18;70;54;109;80;9;45;2;4;1;7;5;0;0;0;0;0;1;7;3258;0
1545;1986;Graduation;Married;1;0;2/08/2013;95;120;19;206;25;19;54;6;7;2;5;8;0;0;0;0;0;0;2;4581;0
7409;1970;Graduation;Together;1;0;26/10/2013;66;211;2;30;7;7;10;2;4;1;6;5;0;0;0;0;0;0;6;7715;0
4444;1972;Graduation;Married;1;0;24/03/2014;28;11;0;16;7;6;21;1;2;0;3;8;0;0;0;0;0;0;3;1902;0
146;1960;PhD;Single;0;0;15/11/2013;78;760;53;400;17;93;0;1;4;5;11;2;0;0;0;1;0;1;10;2851;0
6271;1952;PhD;Married;0;1;19/06/2014;13;53;0;8;0;0;2;1;2;0;3;5;0;0;0;0;0;1;9;5226;0
10065;1970;2n Cycle;Married;0;0;3/08/2013;27;7;4;13;15;8;17;2;2;0;4;5;0;0;0;0;0;1;5;4532;0
4741;1974;2n Cycle;Married;1;0;30/01/2014;17;391;32;70;21;32;16;2;6;2;9;5;0;1;0;0;0;1;5;1699;0
246;1965;Graduation;Married;1;1;31/05/2014;71;199;9;57;20;21;6;7;4;1;7;4;0;0;0;0;0;1;4;5064;0
375;1954;Graduation;Divorced;0;0;25/02/2013;79;516;56;449;86;33;16;1;2;2;11;1;0;0;0;0;0;1;2;5007;0
1524;1983;2n Cycle;Single;0;0;1/03/2013;1;709;45;115;30;160;45;1;8;2;5;5;0;0;0;1;0;1;6;7774;1
10022;1973;PhD;Single;1;1;9/02/2014;78;12;0;4;0;0;0;1;1;0;2;5;0;0;0;0;0;1;3;2715;0
7451;1960;Master;Single;0;0;17/02/2014;23;1000;19;711;125;115;38;0;4;6;9;1;0;1;0;0;0;0;8;4991;0
11010;1984;PhD;Single;1;0;30/08/2013;75;19;3;18;3;1;0;3;3;0;3;8;0;0;0;0;0;1;5;4128;0
4356;1971;Graduation;Together;0;1;28/08/2013;70;1224;28;140;0;14;168;3;3;3;5;6;0;1;1;0;0;0;8;7571;0
3885;1983;PhD;Married;1;0;16/10/2013;10;16;2;18;3;0;24;1;1;1;2;8;1;0;0;0;0;0;2;5713;1
1175;1983;Master;Married;0;0;20/09/2013;24;88;39;54;64;28;153;1;3;5;3;6;1;0;0;0;0;1;1;6130;1
880;1966;Basic;Together;0;0;16/01/2013;47;2;23;11;8;6;46;1;2;1;2;8;0;0;0;0;0;0;6;7182;0
2320;1978;2n Cycle;Married;0;1;12/09/2013;98;508;11;59;23;5;29;5;11;1;6;9;0;0;0;0;0;0;1;4016;0
850;1968;Graduation;Single;0;1;6/10/2013;4;381;28;215;84;28;21;2;6;5;9;3;0;0;0;0;0;0;5;5100;0
4713;1979;PhD;Married;1;0;22/11/2012;15;74;0;42;2;1;6;2;2;1;4;7;0;0;0;0;0;1;8;6337;0
675;1973;Master;Divorced;1;1;17/05/2013;67;146;0;93;7;13;73;5;4;2;5;7;0;0;0;0;0;1;2;2887;0
5025;1979;Graduation;Single;1;0;24/12/2013;32;23;17;23;43;20;9;1;2;1;4;3;0;0;0;0;0;0;10;6603;0
2308;1954;Graduation;Married;0;1;18/11/2012;40;110;5;137;26;23;29;2;6;1;5;7;0;0;0;0;0;0;6;2891;0
5995;1962;Graduation;Divorced;1;1;18/12/2012;54;165;3;147;4;24;41;7;6;2;5;8;0;0;0;0;0;1;2;7534;1
6749;1966;Graduation;Single;1;1;8/08/2012;78;957;47;494;82;47;95;4;5;3;6;8;0;0;0;0;0;1;10;7807;0
1010;1977;Graduation;Together;2;1;24/04/2014;94;41;0;17;3;1;16;2;1;1;3;3;0;0;0;0;0;0;6;3843;0
8977;1985;Basic;Single;0;0;12/01/2013;51;1;3;4;2;3;11;1;0;0;3;4;0;0;0;0;0;1;8;5650;0
4756;1952;2n Cycle;Divorced;0;0;20/12/2013;42;176;29;818;0;33;112;1;7;6;11;4;0;0;0;0;0;0;10;6578;1
3412;1951;Master;Married;0;1;15/01/2013;67;815;8;53;11;0;70;4;2;2;9;7;0;1;0;0;0;0;1;7287;0
606;1967;Graduation;Single;1;1;10/10/2013;87;6;1;2;2;0;4;1;1;0;2;7;0;0;0;0;0;1;9;6093;0
5961;1978;Graduation;Married;1;0;7/06/2014;29;8;4;20;6;3;16;1;1;0;3;5;0;0;0;0;0;1;2;1925;0
2975;1976;Graduation;Together;0;1;12/11/2012;89;717;42;864;219;30;84;2;6;7;9;3;0;0;0;1;0;0;10;1411;0
2894;1985;Graduation;Single;0;0;29/10/2013;74;1067;138;750;0;19;39;1;7;5;8;4;0;1;1;1;0;1;9;2036;1
7613;1974;2n Cycle;Together;1;0;24/05/2014;97;166;5;107;11;8;29;2;5;1;6;6;0;0;0;0;0;0;7;1190;0
10542;1968;PhD;Married;1;1;5/08/2012;63;29;4;34;2;4;4;3;3;0;3;9;0;0;0;0;0;1;5;781;0
8015;1962;PhD;Divorced;0;0;3/05/2013;88;714;76;395;116;0;12;1;4;6;9;1;0;0;0;0;0;1;6;6034;1
10617;1989;Master;Divorced;0;0;22/05/2014;34;8;4;10;2;2;4;2;3;0;3;5;0;0;0;0;0;1;10;3357;0
11166;1961;Graduation;Married;0;1;2/02/2013;81;229;5;56;3;2;20;2;6;2;4;7;0;0;0;0;0;1;9;3954;0
849;1953;Master;Together;0;1;20/06/2013;65;320;48;133;39;72;48;4;6;2;10;4;0;0;0;0;0;0;1;6190;0
523;1989;Graduation;Married;1;0;31/01/2013;51;23;0;26;7;15;3;1;2;0;4;5;0;0;0;0;0;1;2;2184;0
4066;1978;2n Cycle;Divorced;1;0;11/05/2014;76;1;5;8;4;8;20;2;2;1;2;6;0;0;0;0;0;1;3;4757;0
8414;1962;PhD;Single;0;1;17/08/2013;76;56;0;12;0;0;18;2;2;0;4;7;0;0;0;0;0;1;9;3819;0
819;1945;Graduation;Widow;0;0;5/11/2013;84;508;124;249;50;38;134;1;6;5;13;3;0;0;0;0;0;0;9;2119;0
4961;1974;Master;Together;1;0;21/01/2014;56;29;0;25;2;2;3;4;2;1;4;4;0;0;0;0;0;0;9;5987;0
749;1981;Graduation;Together;1;0;19/11/2013;31;46;7;59;2;4;27;2;3;1;3;6;1;0;0;0;0;1;9;776;1
5430;1956;Graduation;Together;1;1;14/09/2012;0;454;0;171;8;19;32;12;9;2;8;8;0;0;0;0;0;0;7;6534;0
7755;1954;PhD;Married;0;1;12/11/2013;91;350;3;39;0;0;19;2;9;1;4;8;0;0;0;0;0;0;10;5709;0
10525;1986;Graduation;Single;1;0;13/10/2012;40;10;0;8;0;0;9;1;1;0;2;9;1;0;0;0;0;0;6;7603;1
1453;1943;PhD;Widow;0;0;6/07/2013;59;735;40;183;52;20;30;2;9;3;13;6;0;0;0;0;0;1;10;7797;0
8310;1964;Graduation;Together;0;1;29/08/2012;96;897;126;196;91;112;37;3;10;4;7;6;0;0;0;0;0;1;8;4614;0
10710;1979;Graduation;Married;0;1;29/08/2012;61;5;2;3;3;0;5;1;1;0;2;8;0;0;0;0;0;0;3;5245;0
5031;1974;Graduation;Together;0;0;22/09/2012;14;777;35;731;39;137;114;1;5;9;11;2;0;0;1;0;0;0;7;3733;1
2613;1960;Master;Married;0;1;3/04/2014;16;162;6;37;6;13;13;2;1;3;6;1;0;0;0;0;0;0;2;2270;0
213;1963;PhD;Single;1;1;28/05/2014;98;35;0;11;0;0;2;4;2;1;3;7;0;0;0;0;0;0;9;2879;0
967;1976;Graduation;Married;1;1;21/07/2013;11;342;9;112;19;14;19;10;5;2;9;7;0;0;0;0;0;1;1;5097;1
1077;1974;Graduation;Together;0;0;5/12/2012;52;258;105;239;237;172;9;1;7;3;4;4;0;0;0;0;0;1;1;4619;0
7959;1961;Graduation;Married;0;0;29/05/2014;19;658;80;483;123;13;13;1;3;2;5;1;0;0;0;0;0;0;5;1249;0
640;1951;Graduation;Married;0;1;11/03/2013;61;356;80;329;138;17;106;2;7;6;10;5;0;0;0;0;0;0;10;2731;0
4252;1965;Graduation;Married;0;1;23/03/2014;73;213;5;28;7;7;41;1;4;1;6;5;0;0;0;0;0;0;9;7775;0
8432;1956;Graduation;Together;1;1;14/09/2012;0;454;0;171;8;19;32;12;9;2;8;8;0;0;0;0;0;1;3;1946;0
6218;1965;Graduation;Married;0;1;20/10/2012;74;457;4;29;0;0;9;1;8;1;7;7;0;1;0;0;0;1;2;5251;0
6905;1994;Graduation;Together;0;0;22/08/2012;55;241;45;604;34;26;54;1;6;4;10;2;0;0;0;0;0;1;5;1502;0
5922;1974;PhD;Married;0;1;13/10/2013;48;210;0;6;0;0;2;2;4;1;5;7;0;0;0;0;0;1;1;1182;0
3598;1972;Graduation;Married;0;1;23/05/2013;53;441;35;83;7;29;11;4;4;2;12;4;0;0;0;0;0;1;2;4981;0
6116;1968;2n Cycle;Married;0;1;5/07/2013;13;19;13;18;10;7;8;1;1;1;3;3;0;0;0;0;0;0;6;7637;0
6263;1968;Graduation;Together;1;2;22/08/2012;34;28;9;37;12;7;13;3;2;0;4;8;0;0;0;0;0;1;5;7642;0
10486;1948;Graduation;Married;0;0;29/05/2013;54;476;75;162;29;151;97;1;4;4;8;2;0;0;0;0;0;0;1;4780;0
2410;1969;Graduation;Single;0;0;22/01/2014;69;364;40;425;158;60;50;1;3;4;8;1;0;0;0;0;0;0;4;7680;0
193;1996;Basic;Married;0;0;17/02/2014;81;0;0;2;3;3;8;1;1;0;2;5;1;0;0;0;0;0;8;1525;0
3363;1974;2n Cycle;Married;0;0;17/03/2014;99;0;6;3;7;6;12;1;1;0;3;8;0;0;0;0;0;0;1;792;0
8278;1990;PhD;Married;0;0;26/08/2012;3;863;83;547;86;99;33;1;8;2;5;5;0;0;0;0;0;1;9;6666;0
10660;1957;Master;Married;1;1;12/01/2014;61;349;7;35;0;0;47;3;8;2;4;7;0;1;0;0;0;1;8;7465;0
8686;1979;Basic;Together;1;0;8/01/2013;65;5;23;15;0;18;14;2;2;0;3;8;0;0;0;0;0;0;1;6409;0
1604;1960;Master;Married;0;1;13/11/2013;93;184;2;19;8;8;4;3;2;2;6;5;0;0;0;0;0;0;1;4535;0
5907;1952;Master;Married;1;1;3/11/2012;24;8;0;8;0;0;2;1;1;0;2;8;0;0;0;0;0;0;10;4320;0
10669;1981;Graduation;Married;0;1;17/05/2013;8;277;21;64;62;21;25;2;3;2;10;3;0;0;0;0;0;0;2;7302;0
2918;1981;Graduation;Divorced;1;1;13/04/2013;72;44;5;19;0;4;19;3;2;0;4;5;0;0;0;0;0;1;7;2174;0
5735;1991;Master;Single;0;0;13/02/2014;29;1156;120;915;94;144;96;1;3;4;10;1;0;0;1;0;0;1;6;5346;0
359;1950;Graduation;Together;0;1;13/01/2013;33;373;14;83;6;9;19;3;8;2;6;7;0;0;0;0;0;1;2;4312;0
8387;1957;Graduation;Married;0;1;5/01/2013;68;134;8;76;6;0;11;1;4;1;5;6;0;0;0;0;0;0;4;6883;0
1829;1961;PhD;Divorced;0;1;19/01/2013;55;1148;0;60;0;0;24;3;9;5;4;7;0;1;0;0;0;1;7;6491;1
3839;1958;Basic;Single;1;1;3/05/2013;76;6;12;3;21;6;40;5;2;2;3;5;0;0;0;0;0;0;10;6923;0
9392;1971;Graduation;Single;1;0;8/05/2014;17;4;1;11;0;0;1;1;1;0;2;7;0;0;0;0;0;0;1;2664;0
2292;1985;Graduation;Single;1;0;2/08/2013;94;5;4;8;2;0;5;1;1;0;3;5;0;0;0;0;0;0;8;6239;0
10466;1965;Graduation;Married;1;1;22/08/2013;86;24;2;20;2;2;10;2;1;0;4;4;0;0;0;0;0;1;1;3781;0
9855;1952;PhD;Single;0;1;25/08/2013;25;899;0;101;0;0;20;1;6;6;13;4;0;0;0;1;0;1;1;4336;0
4088;1962;PhD;Together;0;1;6/12/2012;22;108;1;28;13;1;4;2;3;1;4;8;0;0;0;0;0;0;7;5589;0
5231;1974;2n Cycle;Married;0;2;27/02/2014;15;27;2;7;0;2;13;1;1;0;3;5;0;0;0;0;0;1;10;5728;0
590;1970;Master;Divorced;0;0;22/12/2012;35;816;66;549;216;66;99;1;5;6;4;3;0;0;0;0;0;1;8;5486;1
8732;1969;Master;Widow;0;1;17/11/2012;81;1298;0;70;37;14;42;4;7;4;10;4;0;1;1;0;0;1;6;1990;1
2315;1960;Graduation;Divorced;0;1;20/04/2014;55;10;0;11;17;29;29;1;1;2;2;4;0;0;0;0;0;1;4;5709;0
3515;1952;Graduation;Single;0;1;17/02/2014;94;87;13;34;10;6;10;1;4;0;4;5;0;0;0;0;0;0;4;1577;0
2245;1969;Master;Married;1;1;22/04/2013;50;57;2;51;4;2;23;3;2;1;4;6;0;0;0;0;0;1;4;7606;0
6283;1968;Master;Divorced;0;1;21/04/2013;64;635;15;100;20;7;131;1;9;3;9;6;0;0;0;0;0;1;1;3870;0
2246;1965;2n Cycle;Married;0;1;1/09/2013;91;43;12;23;29;15;61;1;2;1;4;4;0;0;0;0;0;0;2;4308;0
6606;1969;Master;Married;1;0;31/03/2013;11;964;34;137;15;0;11;2;5;2;10;8;0;1;0;0;0;0;2;4871;0
5545;1972;PhD;Married;0;0;5/04/2014;72;572;8;259;34;35;80;1;3;5;5;1;0;0;0;0;0;0;3;6384;0
7342;1961;2n Cycle;Widow;0;1;9/09/2012;6;341;142;113;259;151;66;3;6;6;12;5;0;0;0;0;0;0;9;6559;0
837;1977;Graduation;Married;1;1;11/09/2013;0;63;6;57;13;13;22;4;2;1;5;4;0;0;0;0;0;1;5;7094;0
9500;1959;Graduation;Married;0;1;25/01/2013;66;221;104;169;102;78;84;3;9;2;8;7;0;0;0;0;0;0;3;3164;0
3602;1958;Master;Married;0;1;31/12/2013;42;140;3;29;4;5;14;2;3;2;4;4;0;0;0;0;0;0;4;646;0
234;1979;Graduation;Divorced;1;0;10/10/2012;60;1;2;8;4;3;13;2;1;1;2;7;1;0;0;0;0;1;5;1960;1
2995;1957;Master;Together;0;0;17/08/2013;64;291;10;689;84;10;0;1;3;4;9;1;0;0;0;0;0;1;5;4041;0
1118;1956;Master;Married;0;1;20/02/2013;87;544;13;85;8;6;29;3;10;4;5;8;1;0;0;0;0;1;2;2390;0
7789;1965;PhD;Married;0;0;22/11/2013;96;684;100;801;21;66;0;1;6;9;10;2;0;0;1;0;0;1;6;4207;0
3068;1990;Graduation;Married;0;0;29/10/2013;1;1;12;9;0;14;7;1;2;0;3;7;0;0;0;0;0;1;5;4494;0
8955;1957;PhD;Together;0;2;16/02/2014;54;35;0;4;0;0;10;1;1;1;2;5;1;0;0;0;0;1;8;5078;0
945;1965;Graduation;Together;0;1;22/05/2013;53;87;3;25;3;2;13;2;3;0;4;7;0;0;0;0;0;0;9;4540;0
5644;1957;Graduation;Together;0;1;12/10/2013;96;309;3;24;4;3;20;2;5;1;7;7;0;1;0;0;0;0;3;1198;0
7192;1955;Graduation;Together;0;1;15/04/2013;58;172;73;93;95;78;34;2;2;4;10;1;0;0;0;0;0;0;2;5983;0
2324;1972;Graduation;Together;0;1;27/10/2013;12;625;38;242;50;34;76;2;7;11;11;4;1;0;0;0;0;0;4;1835;0
697;1969;Graduation;Together;0;0;12/03/2013;78;972;59;913;25;19;59;1;5;9;6;3;0;0;1;0;0;0;1;1801;0
3439;1972;Graduation;Married;1;1;31/10/2012;64;157;6;39;6;13;75;5;4;1;5;6;0;0;0;0;0;1;9;7682;0
